[INFO] [1729174421.341131]: Waiting for sensor data...
[INFO] [1729174421.443595]: Calculated Dynamic CoM: x=5.09295707176, y=-0.987625606921, z=25.6044681209
[INFO] [1729174421.443835]: Projected CoM on the ground: x=5.09295707176, y=-0.987625606921, z=0
[INFO] [1729174421.443962]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174844.042167]: Projected CoM on the ground: x=6.4258240602, y=-2.23547808658, z=0
[INFO] [1729174844.042404]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174844.042608]: Calculated Dynamic ZMP: x=13.0873795705, y=-6.81619822893
[INFO] [1729174844.042832]: Calculated ZMP: x=13.0873795705, y=-6.81619822893
[INFO] [1729174844.141368]: Calculated Dynamic CoM: x=7.95252533316, y=-2.21826273494, z=24.7719625473
[INFO] [1729174844.141674]: Projected CoM on the ground: x=7.95252533316, y=-2.21826273494, z=0
[INFO] [1729174844.141958]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174844.142156]: Calculated Dynamic ZMP: x=16.01206476, y=-5.8303962185
[INFO] [1729174844.142359]: Calculated ZMP: x=16.01206476, y=-5.8303962185
[INFO] [1729174844.241343]: Calculated Dynamic CoM: x=8.5189506278, y=-2.00711580294, z=24.6057399914
[INFO] [1729174844.241617]: Projected CoM on the ground: x=8.5189506278, y=-2.00711580294, z=0
[INFO] [1729174844.241779]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174844.241935]: Calculated Dynamic ZMP: x=17.0102411496, y=-4.77719972611
[INFO] [1729174844.242067]: Calculated ZMP: x=17.0102411496, y=-4.77719972611
[INFO] [1729174844.341343]: Calculated Dynamic CoM: x=9.01022540886, y=-1.34336420406, z=24.4793438638
[INFO] [1729174844.341611]: Projected CoM on the ground: x=9.01022540886, y=-1.34336420406, z=0
[INFO] [1729174844.341880]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174844.342038]: Calculated Dynamic ZMP: x=17.4794515332, y=-2.2007612322
[INFO] [1729174844.342167]: Calculated ZMP: x=17.4794515332, y=-2.2007612322
[INFO] [1729174844.441335]: Calculated Dynamic CoM: x=9.39159082015, y=-1.32736029844, z=24.342143355
[INFO] [1729174844.441631]: Projected CoM on the ground: x=9.39159082015, y=-1.32736029844, z=0
[INFO] [1729174844.442250]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174844.442527]: Calculated Dynamic ZMP: x=18.2416908923, y=-2.11008197834
[INFO] [1729174844.442749]: Calculated ZMP: x=18.2416908923, y=-2.11008197834
[INFO] [1729174844.541475]: Calculated Dynamic CoM: x=10.1735824127, y=-1.52213232642, z=24.0183130947
[INFO] [1729174844.541787]: Projected CoM on the ground: x=10.1735824127, y=-1.52213232642, z=0
[INFO] [1729174844.542125]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174844.542329]: Calculated Dynamic ZMP: x=20.1100064129, y=-2.70015099912
[INFO] [1729174844.542531]: Calculated ZMP: x=20.1100064129, y=-2.70015099912
[INFO] [1729174844.641399]: Calculated Dynamic CoM: x=9.07402791738, y=-1.31935199361, z=24.4747117969
[INFO] [1729174844.641717]: Projected CoM on the ground: x=9.07402791738, y=-1.31935199361, z=0
[INFO] [1729174844.642207]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174844.642403]: Calculated Dynamic ZMP: x=17.5276366125, y=-2.10432372206
[INFO] [1729174844.642596]: Calculated ZMP: x=17.5276366125, y=-2.10432372206
[INFO] [1729174844.741486]: Calculated Dynamic CoM: x=9.44980909937, y=-1.27573662578, z=24.340179349
[INFO] [1729174844.742997]: Projected CoM on the ground: x=9.44980909937, y=-1.27573662578, z=0
[INFO] [1729174844.743343]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174844.743647]: Calculated Dynamic ZMP: x=17.8292405443, y=-1.89241576029
[INFO] [1729174844.744029]: Calculated ZMP: x=17.8292405443, y=-1.89241576029
[INFO] [1729174844.841430]: Calculated Dynamic CoM: x=9.28057869288, y=-1.33621898905, z=24.4081719091
[INFO] [1729174844.841721]: Projected CoM on the ground: x=9.28057869288, y=-1.33621898905, z=0
[INFO] [1729174844.842128]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174844.842277]: Calculated Dynamic ZMP: x=17.5969870613, y=-2.11165294263
[INFO] [1729174844.842401]: Calculated ZMP: x=17.5969870613, y=-2.11165294263
[INFO] [1729174844.941475]: Calculated Dynamic CoM: x=10.8598824565, y=-1.67033661624, z=23.7325954884
[INFO] [1729174844.941868]: Projected CoM on the ground: x=10.8598824565, y=-1.67033661624, z=0
[INFO] [1729174844.942175]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174844.942379]: Calculated Dynamic ZMP: x=20.8492454083, y=-2.9878904664
[INFO] [1729174844.942574]: Calculated ZMP: x=20.8492454083, y=-2.9878904664
[INFO] [1729174845.041444]: Calculated Dynamic CoM: x=10.0848791588, y=-1.90254252728, z=24.0606870891
[INFO] [1729174845.041747]: Projected CoM on the ground: x=10.0848791588, y=-1.90254252728, z=0
[INFO] [1729174845.041991]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174845.042192]: Calculated Dynamic ZMP: x=19.1536208926, y=-3.77937383264
[INFO] [1729174845.042386]: Calculated ZMP: x=19.1536208926, y=-3.77937383264
[INFO] [1729174845.141520]: Calculated Dynamic CoM: x=9.92021695515, y=-1.9854633128, z=24.1283287714
[INFO] [1729174845.141899]: Projected CoM on the ground: x=9.92021695515, y=-1.9854633128, z=0
[INFO] [1729174845.142151]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174845.142348]: Calculated Dynamic ZMP: x=18.6490083748, y=-4.02263805398
[INFO] [1729174845.142542]: Calculated ZMP: x=18.6490083748, y=-4.02263805398
[INFO] [1729174845.241388]: Calculated Dynamic CoM: x=10.1825011668, y=-1.81317273452, z=24.038506255
[INFO] [1729174845.241715]: Projected CoM on the ground: x=10.1825011668, y=-1.81317273452, z=0
[INFO] [1729174845.241973]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174845.242173]: Calculated Dynamic ZMP: x=19.0878339778, y=-3.44532143537
[INFO] [1729174845.242379]: Calculated ZMP: x=19.0878339778, y=-3.44532143537
[INFO] [1729174845.341341]: Calculated Dynamic CoM: x=9.43545795551, y=-1.94786749441, z=24.3369640636
[INFO] [1729174845.341648]: Projected CoM on the ground: x=9.43545795551, y=-1.94786749441, z=0
[INFO] [1729174845.342337]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174845.342583]: Calculated Dynamic ZMP: x=18.2275448557, y=-4.14469007552
[INFO] [1729174845.342790]: Calculated ZMP: x=18.2275448557, y=-4.14469007552
[INFO] [1729174845.441564]: Calculated Dynamic CoM: x=11.1075292221, y=-1.29486862666, z=23.6738622829
[INFO] [1729174845.441882]: Projected CoM on the ground: x=11.1075292221, y=-1.29486862666, z=0
[INFO] [1729174845.442095]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174845.442307]: Calculated Dynamic ZMP: x=21.2269870486, y=-1.85728593214
[INFO] [1729174845.442505]: Calculated ZMP: x=21.2269870486, y=-1.85728593214
[INFO] [1729174845.541356]: Calculated Dynamic CoM: x=10.3109175877, y=-1.45475496076, z=24.0271545647
[INFO] [1729174845.541668]: Projected CoM on the ground: x=10.3109175877, y=-1.45475496076, z=0
[INFO] [1729174845.541919]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174845.542132]: Calculated Dynamic ZMP: x=19.783098714, y=-2.40863318544
[INFO] [1729174845.542325]: Calculated ZMP: x=19.783098714, y=-2.40863318544
[INFO] [1729174845.641417]: Calculated Dynamic CoM: x=10.4436777939, y=-1.4308393125, z=23.976600616
[INFO] [1729174845.641742]: Projected CoM on the ground: x=10.4436777939, y=-1.4308393125, z=0
[INFO] [1729174845.641986]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174845.642184]: Calculated Dynamic ZMP: x=19.8941763203, y=-2.3083977043
[INFO] [1729174845.642348]: Calculated ZMP: x=19.8941763203, y=-2.3083977043
[INFO] [1729174845.741422]: Calculated Dynamic CoM: x=11.5582212648, y=-1.30159212882, z=23.4705915302
[INFO] [1729174845.741693]: Projected CoM on the ground: x=11.5582212648, y=-1.30159212882, z=0
[INFO] [1729174845.741915]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174845.742115]: Calculated Dynamic ZMP: x=22.3568865346, y=-1.86404480615
[INFO] [1729174845.742293]: Calculated ZMP: x=22.3568865346, y=-1.86404480615
[INFO] [1729174845.841658]: Calculated Dynamic CoM: x=10.9546350648, y=-1.22884535561, z=23.7675586954
[INFO] [1729174845.842052]: Projected CoM on the ground: x=10.9546350648, y=-1.22884535561, z=0
[INFO] [1729174845.842354]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174845.842621]: Calculated Dynamic ZMP: x=21.8957520152, y=-1.71548692342
[INFO] [1729174845.842834]: Calculated ZMP: x=21.8957520152, y=-1.71548692342
[INFO] [1729174845.941579]: Calculated Dynamic CoM: x=10.8318266864, y=-1.37816922615, z=23.8198249289
[INFO] [1729174845.941874]: Projected CoM on the ground: x=10.8318266864, y=-1.37816922615, z=0
[INFO] [1729174845.942040]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174845.942177]: Calculated Dynamic ZMP: x=21.5614364103, y=-2.18687475393
[INFO] [1729174845.942304]: Calculated ZMP: x=21.5614364103, y=-2.18687475393
[INFO] [1729174846.041774]: Calculated Dynamic CoM: x=10.2627051694, y=-0.914341496778, z=24.0970698139
[INFO] [1729174846.042815]: Projected CoM on the ground: x=10.2627051694, y=-0.914341496778, z=0
[INFO] [1729174846.043325]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174846.043491]: Calculated Dynamic ZMP: x=20.0091926853, y=-0.720543479394
[INFO] [1729174846.043623]: Calculated ZMP: x=20.0091926853, y=-0.720543479394
[INFO] [1729174846.141516]: Calculated Dynamic CoM: x=10.2232191938, y=-1.37501733835, z=24.094778875
[INFO] [1729174846.141885]: Projected CoM on the ground: x=10.2232191938, y=-1.37501733835, z=0
[INFO] [1729174846.142138]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174846.142346]: Calculated Dynamic ZMP: x=19.5308985523, y=-2.16403034301
[INFO] [1729174846.142531]: Calculated ZMP: x=19.5308985523, y=-2.16403034301
[INFO] [1729174846.241617]: Calculated Dynamic CoM: x=10.7059854173, y=-1.39425807857, z=23.8855547338
[INFO] [1729174846.242095]: Projected CoM on the ground: x=10.7059854173, y=-1.39425807857, z=0
[INFO] [1729174846.242303]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174846.242480]: Calculated Dynamic ZMP: x=20.4467724704, y=-2.17964539364
[INFO] [1729174846.242652]: Calculated ZMP: x=20.4467724704, y=-2.17964539364
[INFO] [1729174846.341407]: Calculated Dynamic CoM: x=10.5269073243, y=-1.37043402572, z=23.9679897334
[INFO] [1729174846.341674]: Projected CoM on the ground: x=10.5269073243, y=-1.37043402572, z=0
[INFO] [1729174846.341901]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174846.342106]: Calculated Dynamic ZMP: x=20.4267632375, y=-2.14866720124
[INFO] [1729174846.342241]: Calculated ZMP: x=20.4267632375, y=-2.14866720124
[INFO] [1729174846.441347]: Calculated Dynamic CoM: x=11.7417566275, y=-1.52432906147, z=23.3897763012
[INFO] [1729174846.441635]: Projected CoM on the ground: x=11.7417566275, y=-1.52432906147, z=0
[INFO] [1729174846.441883]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174846.442070]: Calculated Dynamic ZMP: x=22.652048178, y=-2.47755924452
[INFO] [1729174846.442271]: Calculated ZMP: x=22.652048178, y=-2.47755924452
[INFO] [1729174846.541367]: Calculated Dynamic CoM: x=11.2254223292, y=-1.8689588775, z=23.6183962594
[INFO] [1729174846.541657]: Projected CoM on the ground: x=11.2254223292, y=-1.8689588775, z=0
[INFO] [1729174846.541918]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174846.542105]: Calculated Dynamic ZMP: x=22.0247353315, y=-3.58366204594
[INFO] [1729174846.542303]: Calculated ZMP: x=22.0247353315, y=-3.58366204594
[INFO] [1729174846.641358]: Calculated Dynamic CoM: x=10.2183919756, y=-1.66451018545, z=24.0868369026
[INFO] [1729174846.641655]: Projected CoM on the ground: x=10.2183919756, y=-1.66451018545, z=0
[INFO] [1729174846.641917]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174846.642119]: Calculated Dynamic ZMP: x=19.7750987451, y=-3.09405336753
[INFO] [1729174846.642304]: Calculated ZMP: x=19.7750987451, y=-3.09405336753
[INFO] [1729174846.741449]: Calculated Dynamic CoM: x=9.07624424121, y=-1.56767426892, z=24.545775475
[INFO] [1729174846.742106]: Projected CoM on the ground: x=9.07624424121, y=-1.56767426892, z=0
[INFO] [1729174846.742373]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174846.742634]: Calculated Dynamic ZMP: x=17.7913837256, y=-3.00317871134
[INFO] [1729174846.742853]: Calculated ZMP: x=17.7913837256, y=-3.00317871134
[INFO] [1729174846.841605]: Calculated Dynamic CoM: x=8.8077985873, y=-1.3688625673, z=24.6556574291
[INFO] [1729174846.842003]: Projected CoM on the ground: x=8.8077985873, y=-1.3688625673, z=0
[INFO] [1729174846.842211]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174846.842410]: Calculated Dynamic ZMP: x=17.5049248297, y=-2.36489573669
[INFO] [1729174846.842597]: Calculated ZMP: x=17.5049248297, y=-2.36489573669
[INFO] [1729174846.941480]: Calculated Dynamic CoM: x=8.56802769187, y=-1.58450302853, z=24.7299126384
[INFO] [1729174846.941847]: Projected CoM on the ground: x=8.56802769187, y=-1.58450302853, z=0
[INFO] [1729174846.942077]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174846.942286]: Calculated Dynamic ZMP: x=16.8862714527, y=-3.1750125279
[INFO] [1729174846.942541]: Calculated ZMP: x=16.8862714527, y=-3.1750125279
[INFO] [1729174847.041661]: Calculated Dynamic CoM: x=7.51714069332, y=-2.1944947888, z=25.0199423883
[INFO] [1729174847.043151]: Projected CoM on the ground: x=7.51714069332, y=-2.1944947888, z=0
[INFO] [1729174847.043721]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174847.044252]: Calculated Dynamic ZMP: x=14.761146324, y=-5.77509368607
[INFO] [1729174847.044422]: Calculated ZMP: x=14.761146324, y=-5.77509368607
[INFO] [1729174847.141338]: Calculated Dynamic CoM: x=6.93388417991, y=-0.885894047308, z=25.2692701435
[INFO] [1729174847.141621]: Projected CoM on the ground: x=6.93388417991, y=-0.885894047308, z=0
[INFO] [1729174847.141878]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174847.142193]: Calculated Dynamic ZMP: x=14.0169513153, y=-0.458069739206
[INFO] [1729174847.142375]: Calculated ZMP: x=14.0169513153, y=-0.458069739206
[INFO] [1729174847.241410]: Calculated Dynamic CoM: x=5.45444280612, y=-1.04429316275, z=25.6242761005
[INFO] [1729174847.242659]: Projected CoM on the ground: x=5.45444280612, y=-1.04429316275, z=0
[INFO] [1729174847.242925]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174847.243144]: Calculated Dynamic ZMP: x=10.7511377543, y=-1.23448931139
[INFO] [1729174847.243340]: Calculated ZMP: x=10.7511377543, y=-1.23448931139
[INFO] [1729174847.342220]: Calculated Dynamic CoM: x=1.14112326587, y=-0.987776176565, z=26.1745815585
[INFO] [1729174847.342587]: Projected CoM on the ground: x=1.14112326587, y=-0.987776176565, z=0
[INFO] [1729174847.342814]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174847.342993]: Calculated Dynamic ZMP: x=2.43955821398, y=-0.640621200494
[INFO] [1729174847.343167]: Calculated ZMP: x=2.43955821398, y=-0.640621200494
[INFO] [1729174847.441432]: Calculated Dynamic CoM: x=-6.23542201075, y=-0.724756280694, z=25.4565516247
[INFO] [1729174847.441742]: Projected CoM on the ground: x=-6.23542201075, y=-0.724756280694, z=0
[INFO] [1729174847.442021]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174847.442203]: Calculated Dynamic ZMP: x=-12.2387218287, y=-1.83961208967
[INFO] [1729174847.442379]: Calculated ZMP: x=-12.2387218287, y=-1.83961208967
[INFO] [1729174847.541385]: Calculated Dynamic CoM: x=3.20839675492, y=-1.02813907617, z=26.0015388402
[INFO] [1729174847.541623]: Projected CoM on the ground: x=3.20839675492, y=-1.02813907617, z=0
[INFO] [1729174847.541783]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174847.542438]: Calculated Dynamic ZMP: x=6.47964506992, y=-1.23888577723
[INFO] [1729174847.542627]: Calculated ZMP: x=6.47964506992, y=-1.23888577723
[INFO] [1729174847.641334]: Calculated Dynamic CoM: x=0.266863983002, y=-1.00719300646, z=26.1979716033
[INFO] [1729174847.641587]: Projected CoM on the ground: x=0.266863983002, y=-1.00719300646, z=0
[INFO] [1729174847.641738]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174847.641934]: Calculated Dynamic ZMP: x=0.635270166276, y=-1.50876316164
[INFO] [1729174847.642112]: Calculated ZMP: x=0.635270166276, y=-1.50876316164
[INFO] [1729174847.741363]: Calculated Dynamic CoM: x=-0.310561653253, y=-0.984117602368, z=26.1992183288
[INFO] [1729174847.741652]: Projected CoM on the ground: x=-0.310561653253, y=-0.984117602368, z=0
[INFO] [1729174847.741914]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174847.742126]: Calculated Dynamic ZMP: x=-0.472663583039, y=-2.64717566699
[INFO] [1729174847.742304]: Calculated ZMP: x=-0.472663583039, y=-2.64717566699
[INFO] [1729174847.841444]: Calculated Dynamic CoM: x=0.274827606544, y=-1.00828276535, z=26.1984638271
[INFO] [1729174847.841730]: Projected CoM on the ground: x=0.274827606544, y=-1.00828276535, z=0
[INFO] [1729174847.841982]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174847.842199]: Calculated Dynamic ZMP: x=0.654530452161, y=-1.5923803367
[INFO] [1729174847.842403]: Calculated ZMP: x=0.654530452161, y=-1.5923803367
[INFO] [1729174847.941643]: Calculated Dynamic CoM: x=1.02209726655, y=-1.00524484239, z=26.1793610163
[INFO] [1729174847.942193]: Projected CoM on the ground: x=1.02209726655, y=-1.00524484239, z=0
[INFO] [1729174847.942441]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174847.942649]: Calculated Dynamic ZMP: x=2.12316092782, y=-1.09123617211
[INFO] [1729174847.942840]: Calculated ZMP: x=2.12316092782, y=-1.09123617211
[INFO] [1729174848.041901]: Calculated Dynamic CoM: x=0.48857500366, y=-1.01335531246, z=26.195265892
[INFO] [1729174848.042190]: Projected CoM on the ground: x=0.48857500366, y=-1.01335531246, z=0
[INFO] [1729174848.042400]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174848.044161]: Calculated Dynamic ZMP: x=1.08131442462, y=-1.61137626967
[INFO] [1729174848.044910]: Calculated ZMP: x=1.08131442462, y=-1.61137626967
[INFO] [1729174848.141462]: Calculated Dynamic CoM: x=-0.0559094012053, y=-1.00035220911, z=26.2000803524
[INFO] [1729174848.141798]: Projected CoM on the ground: x=-0.0559094012053, y=-1.00035220911, z=0
[INFO] [1729174848.142040]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174848.142242]: Calculated Dynamic ZMP: x=0.0181135428094, y=-2.17056173414
[INFO] [1729174848.142427]: Calculated ZMP: x=0.0181135428094, y=-2.17056173414
[INFO] [1729174848.241653]: Calculated Dynamic CoM: x=0.256570321479, y=-1.01215800307, z=26.198611768
[INFO] [1729174848.242485]: Projected CoM on the ground: x=0.256570321479, y=-1.01215800307, z=0
[INFO] [1729174848.242730]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174848.242942]: Calculated Dynamic ZMP: x=0.633881510868, y=-1.98638741351
[INFO] [1729174848.243198]: Calculated ZMP: x=0.633881510868, y=-1.98638741351
[INFO] [1729174848.341557]: Calculated Dynamic CoM: x=0.594928239724, y=-1.01536421633, z=26.1927480949
[INFO] [1729174848.341971]: Projected CoM on the ground: x=0.594928239724, y=-1.01536421633, z=0
[INFO] [1729174848.342160]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729174848.342307]: Calculated Dynamic ZMP: x=1.29327898485, y=-1.59551188116
[INFO] [1729174848.342447]: Calculated ZMP: x=1.29327898485, y=-1.59551188116
[INFO] [1729174848.441410]: Calculated Dynamic CoM: x=0.431264070874, y=-1.01175992551, z=26.1957176958
[INFO] [1729174848.441673]: Projected CoM on the ground: x=0.431264070874, y=-1.01175992551, z=0
[INFO] [1729174848.441868]: Calculated Moments: Mx=0.75463425, My=1.5092685
